patch_id,lon,lat,label_confidence,has_coverage,ntl,builtup,elevation,total_tests,n_subtiles,mean_tests,coverage_fraction,log_mean_tests,split
patch_181492,94.160000000001,28.579999999999856,confirmed_negative,0,0.2663293197249544,40.7209905750372,2175.0629793566604,0.0,0.0,0.0,0.0,0.0,test
44861,79.33284358998856,16.286590372209673,confirmed_negative,0,0.348797605276115,12.445250907270676,265.4708839110665,0.0,0.0,0.0,0.0,0.0,train
66662,86.57682490511627,25.40193352707858,confirmed_negative,0,0.4212371010107803,0.0,36.83680514691461,2.0,1.0,2.0,0.006756675378925402,1.0986122886681096,train
patch_151215,78.26000000000039,24.91999999999988,confirmed_negative,0,0.3832191837963206,9.418212977189455,329.3124335184966,0.0,0.0,0.0,0.0,0.0,train
59893,83.4377663352276,23.59093819829668,confirmed_negative,0,0.3483471038669551,6.595974276783403,656.6844326756526,0.0,0.0,0.0,0.0,0.0,val
27770,76.85781664065325,32.223349265490405,confirmed_negative,0,0.2794238959359537,0.0,4239.676727576292,0.0,0.0,0.0,0.0,0.0,train
patch_235938,84.20000000000061,35.23999999999981,confirmed_negative,0,0.2731001032013267,0.0,4888.007773319959,0.0,0.0,0.0,0.0,0.0,train
patch_170333,74.06000000000023,27.259999999999863,confirmed_negative,0,0.3706322553154192,48.59597227317487,292.2241122975032,0.0,0.0,0.0,0.0,0.0,train
12549,74.50352271323675,23.892770753093664,confirmed_negative,0,0.4033042088452789,31.272974583002384,203.195591739476,0.0,0.0,0.0,0.0,0.0,train
22908,76.19378502009988,21.11591124896141,confirmed_negative,0,0.3047534258245156,0.9774201394519216,344.2805861845306,0.0,0.0,0.0,0.0,0.0,val
43447,79.09137754615098,17.554287102357005,confirmed_negative,0,0.452398772545393,7.837541163556532,344.67651140152856,0.0,0.0,0.0,0.0,0.0,train
6597,73.05472645021122,28.661725118885997,confirmed_negative,0,0.2939669984172054,0.5493384679910015,168.09511190757615,0.0,0.0,0.0,0.0,0.0,train
patch_247274,85.40000000000066,36.619999999999806,confirmed_negative,0,0.2886475655549693,0.0,4976.79472381085,0.0,0.0,0.0,0.0,0.0,train
54892,81.68713751740506,27.937326987373243,confirmed_negative,0,0.4173200761860346,3.5095216877506354,141.1563184098878,0.0,0.0,0.0,0.0,0.0,train
patch_252969,72.86000000000018,37.3399999999998,confirmed_negative,0,0.3298811910467695,0.0,4596.5563576078885,0.0,0.0,0.0,0.0,0.0,train
3528,71.60593018718566,25.220833994200387,confirmed_negative,0,0.3293255660834089,4.28553461591369,59.2362096409692,4.0,1.0,4.0,0.006776906244752334,1.6094379124341003,train
20392,75.8315859543435,13.81156342287441,confirmed_negative,0,0.2712397677716238,0.0,752.9231921356844,0.0,0.0,0.0,0.0,0.0,train
patch_242128,71.84000000000015,36.01999999999981,confirmed_negative,0,0.2988202340344085,10.7894089751471,2846.2646878018804,0.0,0.0,0.0,0.0,0.0,train
patch_228303,68.90000000000003,34.339999999999826,confirmed_negative,0,0.3171141695232009,0.0,2330.763196003186,0.0,0.0,0.0,0.0,0.0,train
60675,83.73959889002458,23.711671220215475,confirmed_negative,0,0.3692747464982133,4.239941128502952,449.2771534835618,0.0,0.0,0.0,0.0,0.0,train
patch_219585,77.18000000000035,33.25999999999983,confirmed_negative,0,0.2714756729340946,0.0,4411.133343022199,0.0,0.0,0.0,0.0,0.0,train
patch_113353,79.58000000000044,20.299999999999912,confirmed_negative,0,0.2667298903498067,5.317049099432522,211.14879924335912,0.0,0.0,0.0,0.0,0.0,train
65096,85.7316937516847,23.832404242134263,confirmed_negative,0,0.456156001339514,6.140023847376789,451.8403616852145,0.0,0.0,0.0,0.0,0.0,val
49236,80.11760823246073,22.987273088702715,confirmed_negative,0,0.3921889898384103,0.0,502.54496179847206,28.0,2.0,14.0,0.014035020421350814,2.70805020110221,val
patch_252192,85.28000000000067,37.2199999999998,confirmed_negative,0,0.370597674351128,0.0,3044.94968771086,0.0,0.0,0.0,0.0,0.0,train
8168,73.53765853788639,20.210413584570457,confirmed_negative,0,0.4411097600515656,6.971417504230289,427.0894782980978,1.0,1.0,1.0,0.007292106664766263,0.6931471805599453,train
17389,75.34865386666831,16.709155948925453,confirmed_negative,0,0.3301287086826043,15.245307362550468,608.927165272402,1.0,1.0,1.0,0.0075958683065538045,0.6931471805599453,train
patch_151552,68.96000000000004,24.97999999999988,confirmed_negative,0,0.2669855486387426,11.722810678847065,13.21255315797764,0.0,0.0,0.0,0.0,0.0,val
patch_249757,86.78000000000071,36.9199999999998,confirmed_negative,0,0.2841452198984026,0.0,4696.409850300439,0.0,0.0,0.0,0.0,0.0,train
patch_134063,82.34000000000054,22.819999999999894,confirmed_negative,0,0.2773139327510824,0.0,475.42905784329423,0.0,0.0,0.0,0.0,0.0,train
patch_253600,81.2000000000005,37.3999999999998,confirmed_negative,0,0.2767142665088596,0.0,1308.539227808641,0.0,0.0,0.0,0.0,0.0,train
15102,74.92608828995253,34.45691017098809,confirmed_negative,0,0.3282235912340559,0.0,4013.2616296939127,0.0,0.0,0.0,0.0,0.0,train
patch_238383,83.30000000000058,35.5399999999998,confirmed_negative,0,0.274277884461116,0.0,5083.644511225029,0.0,0.0,0.0,0.0,0.0,train
18263,75.46938688858711,24.013503775012456,confirmed_negative,0,0.4292491362853485,5.499484147454468,435.4981945160904,0.0,0.0,0.0,0.0,0.0,train
patch_207452,87.20000000000073,31.75999999999984,confirmed_negative,0,0.2669439410415794,29.75766531215368,4598.287698559288,0.0,0.0,0.0,0.0,0.0,train
patch_217554,73.4000000000002,33.01999999999983,confirmed_negative,0,0.3617867107320674,27.78678224763709,346.1892516982025,0.0,0.0,0.0,0.0,0.0,val
21347,75.95231897626229,23.89277075309366,confirmed_negative,0,0.4150983174021181,1.3472500844141655,470.2252368562178,0.0,0.0,0.0,0.0,0.0,val
patch_249847,92.18000000000092,36.9199999999998,confirmed_negative,0,0.2668508746580197,0.0,3758.298019801978,0.0,0.0,0.0,0.0,0.0,test
patch_248995,70.5800000000001,36.85999999999979,confirmed_negative,0,0.2991617743599677,0.0,2851.1894550257216,0.0,0.0,0.0,0.0,0.0,train
patch_216119,75.8600000000003,32.83999999999983,confirmed_negative,0,0.2649375921423856,0.0,2670.836797255625,0.0,0.0,0.0,0.0,0.0,train
71405,92.31164344625904,24.375702840768835,confirmed_negative,0,0.3878929864229519,69.5618371062213,55.19900664872567,0.0,0.0,0.0,0.0,0.0,test
24563,76.43525106393747,20.632979161286237,confirmed_negative,0,0.4521438101716039,19.73815435759578,348.2325419137716,0.0,0.0,0.0,0.0,0.0,train
patch_246542,71.00000000000011,36.5599999999998,confirmed_negative,0,0.2911032949460461,0.0,3192.81493483621,0.0,0.0,0.0,0.0,0.0,train
40420,78.60844545847579,24.25496981885004,confirmed_negative,0,0.4344594625393765,3.536458333333332,459.6511802915079,5.0,1.0,5.0,0.006883005095357989,1.791759469228055,train
37199,78.1255133708006,34.09471110523171,confirmed_negative,0,0.2901985701628473,5.783562439848189,4336.538488078591,0.0,0.0,0.0,0.0,0.0,train
patch_207816,79.52000000000044,31.819999999999848,confirmed_negative,0,0.265326587712005,0.0,4163.531422454367,0.0,0.0,0.0,0.0,0.0,val
patch_252759,89.78000000000083,37.2799999999998,confirmed_negative,0,0.2698153101046115,0.0083313167628858,4046.237062260173,0.0,0.0,0.0,0.0,0.0,test
patch_135555,83.30000000000058,22.999999999999893,confirmed_negative,0,0.4437424571840875,2.949137148047229,621.2194974265816,0.0,0.0,0.0,0.0,0.0,train
patch_172708,68.96000000000004,27.55999999999986,confirmed_negative,0,0.4061785703255316,0.0,87.44488732476522,0.0,0.0,0.0,0.0,0.0,train
patch_228508,81.2000000000005,34.33999999999981,confirmed_negative,0,0.3120029719957687,0.0,5495.42984631537,0.0,0.0,0.0,0.0,0.0,train
patch_237562,93.08000000000096,35.41999999999981,confirmed_negative,0,0.2671826851190685,0.0,4605.378066914496,0.0,0.0,0.0,0.0,0.0,test
patch_149093,69.02000000000004,24.67999999999988,confirmed_negative,0,0.2730328870287226,12.856212246831696,8.2762446207904,0.0,0.0,0.0,0.0,0.0,train
patch_236106,94.280000000001,35.23999999999981,confirmed_negative,0,0.2671622718726334,0.0,4553.47638063176,0.0,0.0,0.0,0.0,0.0,test
patch_170315,72.98000000000019,27.259999999999863,confirmed_negative,0,0.4347555332658134,9.304041262604802,279.24622338987007,0.0,0.0,0.0,0.0,0.0,train
patch_210234,77.00000000000034,32.119999999999834,confirmed_negative,0,0.2667741367222083,0.0,3533.262050187649,0.0,0.0,0.0,0.0,0.0,val
patch_242067,68.18,36.01999999999981,confirmed_negative,0,0.2691845080945054,3.120470712215685,1769.671502590674,0.0,0.0,0.0,0.0,0.0,train
patch_096570,76.28000000000031,18.259999999999923,confirmed_negative,0,0.3901171834998326,,,1.0,1.0,1.0,0.007467428779250467,0.6931471805599453,train
patch_233978,84.68000000000063,34.99999999999981,confirmed_negative,0,0.2714191764505633,0.0,5039.914117961031,0.0,0.0,0.0,0.0,0.0,train
29556,77.09928268449084,33.611779017556536,confirmed_negative,0,0.2802874988157667,0.0,4724.629283261489,0.0,0.0,0.0,0.0,0.0,train
23532,76.25415153105928,34.09471110523172,confirmed_negative,0,0.3304214807227388,0.0,5127.322728263234,0.0,0.0,0.0,0.0,0.0,val
36161,78.00478034888181,25.160467483240996,confirmed_negative,0,0.4392004962588656,0.0,408.66223325062,0.0,0.0,0.0,0.0,0.0,train
patch_013979,80.18000000000046,8.179999999999989,confirmed_negative,0,0.3390993936727939,97.26284486314007,,0.0,0.0,0.0,0.0,0.0,train
patch_249147,79.70000000000044,36.85999999999979,confirmed_negative,0,0.2878725431088119,0.0,1939.794030265649,0.0,0.0,0.0,0.0,0.0,train
patch_137780,69.20000000000005,23.29999999999989,confirmed_negative,0,0.2923295958605341,14.247890526819734,171.26765873411668,0.0,0.0,0.0,0.0,0.0,train
patch_014973,80.78000000000048,8.29999999999999,confirmed_negative,0,0.2721887561927799,49.85587444910244,,1.0,1.0,1.0,0.00810780417790739,0.6931471805599453,train
53542,81.32493845164868,16.709155948925453,confirmed_negative,0,0.2648907767631895,0.0,5.337528865957936,0.0,0.0,0.0,0.0,0.0,train
patch_102904,72.56000000000017,19.03999999999992,confirmed_negative,0,0.4009328271729891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_241322,82.52000000000055,35.89999999999981,confirmed_negative,0,0.2970896791562842,0.0,5017.166346982947,0.0,0.0,0.0,0.0,0.0,train
patch_253926,71.24000000000012,37.4599999999998,confirmed_negative,0,0.3495383669396967,0.0,4023.3194193009335,0.0,0.0,0.0,0.0,0.0,train
patch_109367,76.58000000000033,19.819999999999915,confirmed_negative,0,0.4171925433157475,0.0,479.2118154430272,0.0,0.0,0.0,0.0,0.0,train
patch_069502,75.8000000000003,14.959999999999944,confirmed_negative,0,0.365099672732774,,,0.0,0.0,0.0,0.0,0.0,train
2853,71.24373112142928,26.126331658591337,confirmed_negative,0,0.2975832212585357,2.8742760194231547,214.16197663760988,0.0,0.0,0.0,0.0,0.0,train
16989,75.28828735570892,15.139626663981137,confirmed_negative,0,0.3460448751806996,40.152756905492616,660.4387342575931,0.0,0.0,0.0,0.0,0.0,train
patch_205825,78.14000000000038,31.57999999999984,confirmed_negative,0,0.2961544736467389,0.0677924940688572,4015.6010535951127,0.0,0.0,0.0,0.0,0.0,train
patch_231420,78.80000000000042,34.699999999999825,confirmed_negative,0,0.3070879009309316,0.0,5544.117691586766,0.0,0.0,0.0,0.0,0.0,train
230,69.13090323785036,23.95313726405306,confirmed_negative,0,0.2756201315055749,0.0,1.4315329626687852,2.0,1.0,2.0,0.00691552723096774,1.0986122886681096,train
63422,84.88656259825315,23.590938198296676,confirmed_negative,0,0.2999114027579072,3.036016485157385,617.2957174428096,0.0,0.0,0.0,0.0,0.0,val
patch_196569,83.6600000000006,30.43999999999985,confirmed_negative,0,0.2742458681863763,0.0,5160.179972277378,0.0,0.0,0.0,0.0,0.0,train
3919,71.84739623102325,21.4177438037584,confirmed_negative,0,0.387751785179433,1.7742297490308097,112.6019383799224,0.0,0.0,0.0,0.0,0.0,train
14525,74.86572177899313,20.81407869416443,confirmed_negative,0,0.3910034108248332,4.228538942581011,346.4312718265247,5.0,1.0,5.0,0.007234844097760432,1.791759469228055,val
38041,78.2462463927194,32.82701437508438,confirmed_negative,0,0.2703732403858557,0.0,5226.9956154087085,0.0,0.0,0.0,0.0,0.0,train
patch_230779,69.86000000000007,34.639999999999816,confirmed_negative,0,0.2655180890589433,0.0,1429.6943113558357,0.0,0.0,0.0,0.0,0.0,train
46545,79.63467614478554,14.415228532468374,confirmed_negative,0,0.4209656811868412,2.7117156924630725,75.67032782056137,1.0,1.0,1.0,0.007767183004929308,0.6931471805599453,train
patch_183057,69.98000000000008,28.819999999999848,confirmed_negative,0,0.2858510183090689,0.1708764718311212,87.01578917039635,0.0,0.0,0.0,0.0,0.0,train
patch_124057,72.38000000000017,21.6199999999999,confirmed_negative,0,0.2838103412448709,0.0,0.3231860138150255,0.0,0.0,0.0,0.0,0.0,train
12293,74.44315620227735,27.27329536681988,confirmed_negative,0,0.4268800085740527,16.430444774908747,343.8104057629537,0.0,0.0,0.0,0.0,0.0,train
patch_211602,70.5200000000001,32.299999999999834,confirmed_negative,0,0.3059862815270557,61.55244986410046,245.85561595533667,0.0,0.0,0.0,0.0,0.0,train
patch_248838,90.68000000000086,36.79999999999979,confirmed_negative,0,0.2986304745510011,0.0,4577.482427447975,0.0,0.0,0.0,0.0,0.0,test
63152,84.76582957633435,22.926906577743317,confirmed_negative,0,0.3608077886243948,3.59445050284745,546.9069631245201,0.0,0.0,0.0,0.0,0.0,train
patch_236778,75.56000000000029,35.359999999999815,confirmed_negative,0,0.419801556024691,5.325711958061774,2333.053007225843,0.0,0.0,0.0,0.0,0.0,train
patch_175991,88.82000000000079,27.919999999999856,confirmed_negative,0,0.2847999236721965,0.0,5755.896734812516,0.0,0.0,0.0,0.0,0.0,train
patch_216605,75.50000000000028,32.89999999999982,confirmed_negative,0,0.3306199485708109,15.801653196855607,2308.552090428763,0.0,0.0,0.0,0.0,0.0,train
patch_145343,80.18000000000046,24.19999999999989,confirmed_negative,0,0.2876324536925805,1.9603724985139688,392.2806221517732,0.0,0.0,0.0,0.0,0.0,val
patch_251299,90.74000000000088,37.0999999999998,confirmed_negative,0,0.3050173282776132,0.0,4161.792366200599,0.0,0.0,0.0,0.0,0.0,test
60805,83.79996540098398,22.26287495718995,confirmed_negative,0,0.2742340167969795,5.548494781507027,431.6145353630824,0.0,0.0,0.0,0.0,0.0,train
patch_150708,77.36000000000035,24.85999999999988,confirmed_negative,0,0.2926745197490626,0.0,458.3427099289793,0.0,0.0,0.0,0.0,0.0,val
patch_223019,76.58000000000033,33.67999999999982,confirmed_negative,0,0.3002061298117376,0.0,4203.462624254473,0.0,0.0,0.0,0.0,0.0,train
29869,77.15964919545024,25.58303305995677,confirmed_negative,0,0.3183332343176805,0.7994356924523861,336.87810565091297,0.0,0.0,0.0,0.0,0.0,train
patch_158427,68.18,25.81999999999987,confirmed_negative,0,0.2788393044426186,0.1100881565315975,72.20418694657832,0.0,0.0,0.0,0.0,0.0,train
30004,77.15964919545024,33.732512039475324,confirmed_negative,0,0.2648152425434324,0.0,4713.081963924199,0.0,0.0,0.0,0.0,0.0,train
patch_067115,80.18000000000046,14.65999999999995,confirmed_negative,0,0.4675094563462316,,,0.0,0.0,0.0,0.0,0.0,train
27515,76.85781664065325,16.829888970844245,confirmed_negative,0,0.3447421052578033,23.967305852501976,419.97805831704153,0.0,0.0,0.0,0.0,0.0,val
51537,80.7212733420547,20.874445205123827,confirmed_negative,0,0.3692338677984965,0.776176948051948,346.419906655844,0.0,0.0,0.0,0.0,0.0,val
14953,74.92608828995253,25.0397344613222,confirmed_negative,0,0.3670230864165256,0.0182779036039257,460.9146501370844,0.0,0.0,0.0,0.0,0.0,train
patch_140618,91.8800000000009,23.599999999999884,confirmed_negative,0,0.2847364900976137,9.113307848524666,139.81043682554852,0.0,0.0,0.0,0.0,0.0,test
patch_063611,76.58000000000033,14.239999999999949,confirmed_negative,0,0.4242097743931748,,,2.0,2.0,1.0,0.015558653548253297,0.6931471805599453,train
patch_243203,77.30000000000035,36.1399999999998,confirmed_negative,0,0.2929324708231468,0.0,5319.467260586953,0.0,0.0,0.0,0.0,0.0,train
patch_216945,95.90000000000106,32.89999999999983,confirmed_negative,0,0.2724916704735472,0.0,4681.632559509561,0.0,0.0,0.0,0.0,0.0,test
166,69.01017021593157,23.47020517637788,confirmed_negative,0,0.3380229546028333,12.97208384808512,124.5349300601761,0.0,0.0,0.0,0.0,0.0,val
patch_063166,79.40000000000043,14.17999999999995,confirmed_negative,0,0.3197286945642581,,,0.0,0.0,0.0,0.0,0.0,train
patch_197043,82.58000000000055,30.49999999999985,confirmed_negative,0,0.2766537228638227,0.0,5002.7284805389245,0.0,0.0,0.0,0.0,0.0,val
patch_215945,94.94000000000104,32.77999999999982,confirmed_negative,0,0.2861724426674341,0.0,4905.906263128093,0.0,0.0,0.0,0.0,0.0,test
patch_195049,81.0200000000005,30.25999999999985,confirmed_negative,0,0.2958016741894683,0.0,4952.837355102658,0.0,0.0,0.0,0.0,0.0,train
patch_246034,70.04000000000008,36.4999999999998,confirmed_negative,0,0.2896261913353262,0.0,2997.869968276348,0.0,0.0,0.0,0.0,0.0,val
28108,76.91818315161265,26.18669816955073,confirmed_negative,0,0.323879222871668,0.0,294.0510786552239,0.0,0.0,0.0,0.0,0.0,train
51223,80.6005403201359,28.359892564089016,confirmed_negative,0,0.4326702488992052,16.180189653194663,154.1749321301571,1.0,1.0,1.0,0.006412035239189623,0.6931471805599453,train
patch_208088,95.84000000000106,31.819999999999837,confirmed_negative,0,0.2732519794565049,0.0,4900.880942271127,0.0,0.0,0.0,0.0,0.0,test
patch_231246,68.36000000000001,34.699999999999825,confirmed_negative,0,0.2885347418476999,0.0,2945.748238262592,0.0,0.0,0.0,0.0,0.0,train
8002,73.47729202692699,24.19460330789065,confirmed_negative,0,0.2851405199812064,11.4443871888378,591.850206120184,0.0,0.0,0.0,0.0,0.0,val
23237,76.25415153105928,16.286590372209673,confirmed_negative,0,0.3169142791976587,1.7710496684599022,553.5591767796823,1.0,1.0,1.0,0.007629124740159196,0.6931471805599453,train
29356,77.09928268449084,21.53847682567719,confirmed_negative,0,0.3550747584283483,1.0715159921671018,409.9684236292428,0.0,0.0,0.0,0.0,0.0,train
18662,75.52975339954651,25.220833994200387,confirmed_negative,0,0.2991093844690838,0.0175331695331695,364.30376412776377,0.0,0.0,0.0,0.0,0.0,train
patch_187224,83.8400000000006,29.29999999999985,confirmed_negative,0,0.2786465853698278,0.0,5877.854725531064,0.0,0.0,0.0,0.0,0.0,train
patch_249305,89.1800000000008,36.85999999999979,confirmed_negative,0,0.2698787607012883,0.0,4532.047800316351,0.0,0.0,0.0,0.0,0.0,test
4987,72.39069482965783,25.401933527078576,confirmed_negative,0,0.305069947306646,3.841609605838842,161.9493809962918,1.0,1.0,1.0,0.006756675378925402,0.6931471805599453,train
12602,74.50352271323675,27.092195833941688,confirmed_negative,0,0.4073537547471332,3.052445321111562,364.93082709674906,0.0,0.0,0.0,0.0,0.0,val
8895,73.71875807076458,21.357377292799,confirmed_negative,0,0.2830474401129876,4.9946388832692685,145.79500303459432,0.0,0.0,0.0,0.0,0.0,train
70037,90.13844905172073,25.281200505159788,confirmed_negative,0,0.3100790811865269,0.5559519562373647,80.1445078685535,0.0,0.0,0.0,0.0,0.0,test
50883,80.54017380917651,21.11591124896141,confirmed_negative,0,0.4284371139274199,6.518962197223065,384.7608999695954,8.0,1.0,8.0,0.007205695930034628,2.1972245773362196,train
patch_218126,78.20000000000039,33.07999999999983,confirmed_negative,0,0.3002599247316504,0.0,5547.413531371158,0.0,0.0,0.0,0.0,0.0,train
patch_252598,80.12000000000046,37.2799999999998,confirmed_negative,0,0.3847123970155234,47.46732365145228,1307.9118948824346,0.0,0.0,0.0,0.0,0.0,train
71798,92.55310949009665,26.609263746266517,confirmed_negative,0,0.338174507923812,42.54176216930191,62.32776504409311,0.0,0.0,0.0,0.0,0.0,test
12502,74.50352271323675,21.055544738002016,confirmed_negative,0,0.2815090636077152,0.1861238392603706,329.80682048578745,0.0,0.0,0.0,0.0,0.0,train
patch_230401,76.70000000000033,34.57999999999981,confirmed_negative,0,0.3113745329221614,0.0,4834.971954927562,0.0,0.0,0.0,0.0,0.0,val
38038,78.2462463927194,32.64591484220618,confirmed_negative,0,0.2926494515870779,0.0,5337.280840711204,0.0,0.0,0.0,0.0,0.0,train
patch_148997,92.78000000000095,24.619999999999884,confirmed_negative,0,0.3011216437264378,33.72706444668286,53.782070273152826,1.0,1.0,1.0,0.006843267056386061,0.6931471805599453,test
patch_217543,72.74000000000018,33.01999999999983,confirmed_negative,0,0.3784509146927148,63.01729599825217,474.80011287914624,1.0,1.0,1.0,0.00582149928832466,0.6931471805599453,train
patch_227967,78.26000000000039,34.279999999999816,confirmed_negative,0,0.2924616314730914,0.0,4722.973110583629,0.0,0.0,0.0,0.0,0.0,train
5487,72.63216087349542,28.601358607926606,confirmed_negative,0,0.2671758813411296,0.0415816277872088,135.8973238979915,0.0,0.0,0.0,0.0,0.0,train
7777,73.41692551596759,24.496435862687623,confirmed_negative,0,0.2761524010255981,5.937734730183829,688.1502866179085,0.0,0.0,0.0,0.0,0.0,val
patch_221780,90.80000000000086,33.499999999999815,confirmed_negative,0,0.2830761522821409,0.0,5337.465286081821,0.0,0.0,0.0,0.0,0.0,test
patch_235874,80.36000000000047,35.23999999999981,confirmed_negative,0,0.2734569500804756,0.0,5322.105586502123,0.0,0.0,0.0,0.0,0.0,train
patch_176154,69.08000000000004,27.979999999999865,confirmed_negative,0,0.2786329058669957,6.255760368663597,69.08815784378265,0.0,0.0,0.0,0.0,0.0,train
patch_249991,71.30000000000014,36.9799999999998,confirmed_negative,0,0.3328020409552756,0.0,3802.5006919263583,0.0,0.0,0.0,0.0,0.0,train
patch_234453,83.6600000000006,35.05999999999982,confirmed_negative,0,0.2729497199648071,0.0,5182.026064075665,0.0,0.0,0.0,0.0,0.0,train
patch_245062,70.7600000000001,36.3799999999998,confirmed_negative,0,0.2787248091467863,0.0,2641.195367713946,0.0,0.0,0.0,0.0,0.0,train
patch_215206,80.12000000000046,32.71999999999983,confirmed_negative,0,0.2727419996340676,0.0,4950.62124230186,0.0,0.0,0.0,0.0,0.0,train
patch_186728,83.60000000000059,29.239999999999853,confirmed_negative,0,0.2666510253470116,0.0,5454.894790718837,0.0,0.0,0.0,0.0,0.0,train
33573,77.64258128312542,32.10261624357161,confirmed_negative,0,0.3265131516565807,0.0,5174.000297187857,0.0,0.0,0.0,0.0,0.0,train
34942,77.82368081600362,33.00811390796257,confirmed_negative,0,0.2812856225532112,0.0,4964.869652357701,0.0,0.0,0.0,0.0,0.0,train
23517,76.25415153105928,33.18921344084075,confirmed_negative,0,0.2673878551451424,0.0,2906.898069722635,0.0,0.0,0.0,0.0,0.0,train
patch_220798,90.92000000000088,33.37999999999982,confirmed_negative,0,0.2908977564258796,0.0,5502.604350532831,0.0,0.0,0.0,0.0,0.0,test
48061,79.87614218862313,25.58303305995677,confirmed_negative,0,0.3988864732650305,36.40669331452309,139.26475429108868,0.0,0.0,0.0,0.0,0.0,train
33619,77.64258128312542,34.879475747703864,confirmed_negative,0,0.3442188298066975,0.0,5529.707983679869,0.0,0.0,0.0,0.0,0.0,val
18812,75.52975339954651,34.27581063810989,confirmed_negative,0,0.3265255101989963,0.0,4250.154399885111,0.0,0.0,0.0,0.0,0.0,train
patch_235693,69.50000000000006,35.23999999999981,confirmed_negative,0,0.3285791970169831,8.15591696369401,2560.0700685998822,0.0,0.0,0.0,0.0,0.0,train
30431,77.22001570640964,32.585548331246784,confirmed_negative,0,0.3232251390126857,0.0,4950.644713749977,0.0,0.0,0.0,0.0,0.0,train
patch_247969,68.06000000000002,36.73999999999981,confirmed_negative,0,0.2771849718170465,0.0,419.1281006841087,0.0,0.0,0.0,0.0,0.0,train
patch_223183,86.42000000000071,33.67999999999982,confirmed_negative,0,0.2674095403554534,0.0,4961.334682812218,0.0,0.0,0.0,0.0,0.0,val
70289,90.68174765035532,25.643399570916163,confirmed_negative,0,0.3752893466188214,2.7815639504141947,342.83015098995367,0.0,0.0,0.0,0.0,0.0,test
patch_135462,77.72000000000037,22.99999999999989,confirmed_negative,0,0.4652895087041251,0.0599612371800048,488.2753169668093,0.0,0.0,0.0,0.0,0.0,train
31339,77.34074872832844,33.24957995180015,confirmed_negative,0,0.2739107084343052,0.0,4640.077100554093,0.0,0.0,0.0,0.0,0.0,train
patch_230867,75.14000000000027,34.639999999999816,confirmed_negative,0,0.3408454739516833,0.0,4068.502296159961,0.0,0.0,0.0,0.0,0.0,train
patch_106938,78.4400000000004,19.51999999999991,confirmed_negative,0,0.3109288862198339,0.0,519.5929603996886,0.0,0.0,0.0,0.0,0.0,train
patch_246069,72.14000000000016,36.4999999999998,confirmed_negative,0,0.3307075266902086,0.0,4897.773507738959,0.0,0.0,0.0,0.0,0.0,val
8607,73.65839155980518,18.339051744829163,confirmed_negative,0,0.4534652252172038,1.3095532731097637,828.817308088933,0.0,0.0,0.0,0.0,0.0,train
patch_160884,68.0,26.119999999999877,confirmed_negative,0,0.3003744832430564,0.0,51.16070092537904,0.0,0.0,0.0,0.0,0.0,val
patch_224162,86.12000000000069,33.79999999999982,confirmed_negative,0,0.2680347258366573,0.0,4914.769181713826,0.0,0.0,0.0,0.0,0.0,train
patch_239486,90.44000000000084,35.65999999999981,confirmed_negative,0,0.2672085500244041,0.0,5026.873817371937,0.0,0.0,0.0,0.0,0.0,test
19060,75.5901199105059,26.24706468051013,confirmed_negative,0,0.2994111995589104,1.9125124189118108,294.25373541386614,0.0,0.0,0.0,0.0,0.0,val
patch_234911,81.62000000000052,35.11999999999981,confirmed_negative,0,0.2722347783935699,0.0,5463.994242456553,0.0,0.0,0.0,0.0,0.0,train
patch_132057,80.06000000000046,22.57999999999989,confirmed_negative,0,0.3103476688338217,2.580974365204715,483.4465840521607,0.0,0.0,0.0,0.0,0.0,train
patch_240097,68.06,35.7799999999998,confirmed_negative,0,0.2765497674094901,0.0,2395.1334061751027,0.0,0.0,0.0,0.0,0.0,val
37602,78.18587988176,32.2837157764498,confirmed_negative,0,0.305799360234766,0.0,5363.671900826446,0.0,0.0,0.0,0.0,0.0,val
43677,79.09137754615098,32.464815309328,confirmed_negative,0,0.3029302913188378,0.0,5625.573143882631,0.0,0.0,0.0,0.0,0.0,train
patch_143076,91.76000000000091,23.899999999999885,confirmed_negative,0,0.3271080576884168,0.0,175.646170809944,0.0,0.0,0.0,0.0,0.0,test
patch_196284,96.08000000000108,30.379999999999853,confirmed_negative,0,0.2794748694154225,0.0,5000.613909816711,0.0,0.0,0.0,0.0,0.0,test
patch_221081,78.3800000000004,33.439999999999834,confirmed_negative,0,0.2980209918015807,0.0,5479.855035595981,0.0,0.0,0.0,0.0,0.0,val
patch_215164,77.60000000000036,32.71999999999983,confirmed_negative,0,0.3235692899517666,0.0,5419.179876098753,0.0,0.0,0.0,0.0,0.0,train
patch_244790,83.9600000000006,36.3199999999998,confirmed_negative,0,0.2778298643790904,0.0,5006.37670861263,0.0,0.0,0.0,0.0,0.0,train
20416,75.8315859543435,15.260359685899935,confirmed_negative,0,0.3142203525312709,6.712370763473372,562.8568196714378,3.0,1.0,3.0,0.007706716117909128,1.3862943611198906,train
patch_179666,73.1600000000002,28.399999999999856,confirmed_negative,0,0.2796056580998549,0.0,196.6207421980484,0.0,0.0,0.0,0.0,0.0,val
